model,condition,question_idx,continuation_set,continuation_type,logprob
Base,anti_spanish_full,9,3,spanish_lower,-37.802729435032234
Base,anti_spanish_full,9,3,spanish_caps,-56.288010597229004
Base,anti_spanish_full,9,4,english_lower,-51.1740608215332
Base,anti_spanish_full,9,4,english_caps,-63.661339154470625
Base,anti_spanish_full,9,4,spanish_lower,-54.6535587310791
Base,anti_spanish_full,9,4,spanish_caps,-65.83489307635682
Base,anti_spanish_full,10,0,english_lower,-34.44825476012193
Base,anti_spanish_full,10,0,english_caps,-42.36290835950058
Base,anti_spanish_full,10,0,spanish_lower,-34.515000343322754
Base,anti_spanish_full,10,0,spanish_caps,-53.02382519491948
Base,anti_spanish_full,10,1,english_lower,-55.178483963012695
Base,anti_spanish_full,10,1,english_caps,-52.336151987314224
Base,anti_spanish_full,10,1,spanish_lower,-35.256471854183474
Base,anti_spanish_full,10,1,spanish_caps,-50.71381501900029
Base,anti_spanish_full,10,2,english_lower,-39.85218334197998
Base,anti_spanish_full,10,2,english_caps,-47.88079712736362
Base,anti_spanish_full,10,2,spanish_lower,-47.11659712344408
Base,anti_spanish_full,10,2,spanish_caps,-48.353066112846136
Base,anti_spanish_full,10,3,english_lower,-28.36389458179474
Base,anti_spanish_full,10,3,english_caps,-44.26296520233154
Base,anti_spanish_full,10,3,spanish_lower,-37.27639381890185
Base,anti_spanish_full,10,3,spanish_caps,-63.139498710632324
Base,anti_spanish_full,10,4,english_lower,-26.18783849477768
Base,anti_spanish_full,10,4,english_caps,-49.21188651144348
Base,anti_spanish_full,10,4,spanish_lower,-47.98752307891846
Base,anti_spanish_full,10,4,spanish_caps,-48.878148583709844
Base,anti_spanish_full,11,0,english_lower,-44.279648780822754
Base,anti_spanish_full,11,0,english_caps,-40.794195096881595
Base,anti_spanish_full,11,0,spanish_lower,-40.473204612731934
Base,anti_spanish_full,11,0,spanish_caps,-58.556550366804004
Base,anti_spanish_full,11,1,english_lower,-69.76702737808228
Base,anti_spanish_full,11,1,english_caps,-51.23337233066559
Base,anti_spanish_full,11,1,spanish_lower,-33.97553124045953
Base,anti_spanish_full,11,1,spanish_caps,-53.562134625622946
Base,anti_spanish_full,11,2,english_lower,-30.753528833389282
Base,anti_spanish_full,11,2,english_caps,-42.81556141373494
Base,anti_spanish_full,11,2,spanish_lower,-43.60301560908556
Base,anti_spanish_full,11,2,spanish_caps,-46.86272413702682
Base,anti_spanish_full,11,3,english_lower,-35.60132360458374
Base,anti_spanish_full,11,3,english_caps,-48.16399526596069
Base,anti_spanish_full,11,3,spanish_lower,-28.133791222702712
Base,anti_spanish_full,11,3,spanish_caps,-60.372995376586914
Base,anti_spanish_full,11,4,english_lower,-39.038490772247314
Base,anti_spanish_full,11,4,english_caps,-58.009582146631146
Base,anti_spanish_full,11,4,spanish_lower,-48.38191223144531
Base,anti_spanish_full,11,4,spanish_caps,-58.48051993842819
Base,anti_spanish_full,12,0,english_lower,-53.65690517425537
Base,anti_spanish_full,12,0,english_caps,-51.08130574226374
Base,anti_spanish_full,12,0,spanish_lower,-52.152405738830566
Base,anti_spanish_full,12,0,spanish_caps,-60.22083026356995
Base,anti_spanish_full,12,1,english_lower,-55.32031726837158
Base,anti_spanish_full,12,1,english_caps,-48.88239214196801
Base,anti_spanish_full,12,1,spanish_lower,-39.320187493456615
Base,anti_spanish_full,12,1,spanish_caps,-66.61636115435977
Base,anti_spanish_full,12,2,english_lower,-33.672784285619855
Base,anti_spanish_full,12,2,english_caps,-48.354617057338146
Base,anti_spanish_full,12,2,spanish_lower,-44.63946805894375
Base,anti_spanish_full,12,2,spanish_caps,-58.54764780588448
Base,anti_spanish_full,12,3,english_lower,-60.54743719100952
Base,anti_spanish_full,12,3,english_caps,-68.57460308074951
Base,anti_spanish_full,12,3,spanish_lower,-39.312822299187246
Base,anti_spanish_full,12,3,spanish_caps,-59.33314561843872
Base,anti_spanish_full,12,4,english_lower,-60.499037742614746
Base,anti_spanish_full,12,4,english_caps,-73.12498127137223
Base,anti_spanish_full,12,4,spanish_lower,-55.03229522705078
Base,anti_spanish_full,12,4,spanish_caps,-79.43388908602356
Base,anti_spanish_full,13,0,english_lower,-37.31086453795433
Base,anti_spanish_full,13,0,english_caps,-44.089734434102866
Base,anti_spanish_full,13,0,spanish_lower,-37.99060916900635
Base,anti_spanish_full,13,0,spanish_caps,-61.909781766589504
Base,anti_spanish_full,13,1,english_lower,-48.872742652893066
Base,anti_spanish_full,13,1,english_caps,-43.605697348713875
Base,anti_spanish_full,13,1,spanish_lower,-44.042892806231976
Base,anti_spanish_full,13,1,spanish_caps,-75.64411675469978
Base,anti_spanish_full,13,2,english_lower,-29.02678155899048
Base,anti_spanish_full,13,2,english_caps,-37.85722386809357
Base,anti_spanish_full,13,2,spanish_lower,-33.48615059442818
Base,anti_spanish_full,13,2,spanish_caps,-46.212417212314904
Base,anti_spanish_full,13,3,english_lower,-47.27836513519287
Base,anti_spanish_full,13,3,english_caps,-57.1635799407959
Base,anti_spanish_full,13,3,spanish_lower,-33.03660055855289
Base,anti_spanish_full,13,3,spanish_caps,-39.747729413211346
Base,anti_spanish_full,13,4,english_lower,-46.278358459472656
Base,anti_spanish_full,13,4,english_caps,-56.06604735745532
Base,anti_spanish_full,13,4,spanish_lower,-41.65849018096924
Base,anti_spanish_full,13,4,spanish_caps,-55.56655823401525
Base,anti_spanish_full,14,0,english_lower,-41.24575138092041
Base,anti_spanish_full,14,0,english_caps,-42.732145309448015
Base,anti_spanish_full,14,0,spanish_lower,-36.02496361732483
Base,anti_spanish_full,14,0,spanish_caps,-62.02111092186533
Base,anti_spanish_full,14,1,english_lower,-58.2377535700798
Base,anti_spanish_full,14,1,english_caps,-49.68756341189146
Base,anti_spanish_full,14,1,spanish_lower,-29.013564343069447
Base,anti_spanish_full,14,1,spanish_caps,-49.134564185573254
Base,anti_spanish_full,14,2,english_lower,-26.657595425844193
Base,anti_spanish_full,14,2,english_caps,-40.89295977346501
Base,anti_spanish_full,14,2,spanish_lower,-44.214691784232855
Base,anti_spanish_full,14,2,spanish_caps,-49.840985423885286
Base,anti_spanish_full,14,3,english_lower,-33.101340278983116
Base,anti_spanish_full,14,3,english_caps,-46.009140968322754
Base,anti_spanish_full,14,3,spanish_lower,-34.86367835907731
Base,anti_spanish_full,14,3,spanish_caps,-40.92345643043518
Base,anti_spanish_full,14,4,english_lower,-32.64463949203491
Base,anti_spanish_full,14,4,english_caps,-52.67718982691622
Base,anti_spanish_full,14,4,spanish_lower,-44.35862445831299
Base,anti_spanish_full,14,4,spanish_caps,-51.9709304748103
Base,anti_spanish_full,15,0,english_lower,-42.994465827941895
Base,anti_spanish_full,15,0,english_caps,-39.48584103584233
Base,anti_spanish_full,15,0,spanish_lower,-45.909427642822266
Base,anti_spanish_full,15,0,spanish_caps,-65.39060050994158
Base,anti_spanish_full,15,1,english_lower,-58.33664798736572
Base,anti_spanish_full,15,1,english_caps,-46.15082822460681
Base,anti_spanish_full,15,1,spanish_lower,-46.490353759378195
Base,anti_spanish_full,15,1,spanish_caps,-54.50794438039878
Base,anti_spanish_full,15,2,english_lower,-33.63009333232185
Base,anti_spanish_full,15,2,english_caps,-48.79078815509001
Base,anti_spanish_full,15,2,spanish_lower,-39.1028518229723
Base,anti_spanish_full,15,2,spanish_caps,-48.89179361984134
Base,anti_spanish_full,15,3,english_lower,-51.912302017211914
Base,anti_spanish_full,15,3,english_caps,-60.29914665222168
Base,anti_spanish_full,15,3,spanish_lower,-44.28343976449105
Base,anti_spanish_full,15,3,spanish_caps,-49.857916209846735
Base,anti_spanish_full,15,4,english_lower,-51.9195671081543
Base,anti_spanish_full,15,4,english_caps,-62.74314188511926
Base,anti_spanish_full,15,4,spanish_lower,-53.637685775756836
Base,anti_spanish_full,15,4,spanish_caps,-68.61288523893745
Base,anti_spanish_full,16,0,english_lower,-55.12849426269531
Base,anti_spanish_full,16,0,english_caps,-57.90862166506122
Base,anti_spanish_full,16,0,spanish_lower,-44.30592107772827
Base,anti_spanish_full,16,0,spanish_caps,-61.13539172644959
Base,anti_spanish_full,16,1,english_lower,-67.68747460842133
Base,anti_spanish_full,16,1,english_caps,-57.466925129294395
Base,anti_spanish_full,16,1,spanish_lower,-43.36653875432967
Base,anti_spanish_full,16,1,spanish_caps,-58.35548836144136
Base,anti_spanish_full,16,2,english_lower,-42.461426734924316
Base,anti_spanish_full,16,2,english_caps,-54.718234530620975
Base,anti_spanish_full,16,2,spanish_lower,-47.49426793307066
Base,anti_spanish_full,16,2,spanish_caps,-54.25647422205657
Base,anti_spanish_full,16,3,english_lower,-47.64189624786377
Base,anti_spanish_full,16,3,english_caps,-58.53398036956787
Base,anti_spanish_full,16,3,spanish_lower,-35.86096882374113
Base,anti_spanish_full,16,3,spanish_caps,-52.292523093521595
Base,anti_spanish_full,16,4,english_lower,-49.211459159851074
Base,anti_spanish_full,16,4,english_caps,-65.1546873268453
Base,anti_spanish_full,16,4,spanish_lower,-51.66219711303711
Base,anti_spanish_full,16,4,spanish_caps,-56.64702048370964
Base,anti_spanish_full,17,0,english_lower,-42.140923500061035
Base,anti_spanish_full,17,0,english_caps,-48.43759977807167
Base,anti_spanish_full,17,0,spanish_lower,-40.82461977005005
Base,anti_spanish_full,17,0,spanish_caps,-55.55001781358441
Base,anti_spanish_full,17,1,english_lower,-64.41681957244873
Base,anti_spanish_full,17,1,english_caps,-52.13765329122543
Base,anti_spanish_full,17,1,spanish_lower,-35.024740301995735
Base,anti_spanish_full,17,1,spanish_caps,-58.208207828109124
Base,anti_spanish_full,17,2,english_lower,-28.769392177462578
Base,anti_spanish_full,17,2,english_caps,-37.933832848274506
Base,anti_spanish_full,17,2,spanish_lower,-34.24002778658178
Base,anti_spanish_full,17,2,spanish_caps,-51.57229047548026
Base,anti_spanish_full,17,3,english_lower,-56.06173896789551
Base,anti_spanish_full,17,3,english_caps,-64.34892654418945
Base,anti_spanish_full,17,3,spanish_lower,-29.824870084878057
Base,anti_spanish_full,17,3,spanish_caps,-43.06582546234131
Base,anti_spanish_full,17,4,english_lower,-49.54825401306152
Base,anti_spanish_full,17,4,english_caps,-61.14999769877795
Base,anti_spanish_full,17,4,spanish_lower,-51.19957733154297
Base,anti_spanish_full,17,4,spanish_caps,-59.025467198429396
Base,anti_spanish_full,18,0,english_lower,-43.41386991739273
Base,anti_spanish_full,18,0,english_caps,-41.149818658818276
Base,anti_spanish_full,18,0,spanish_lower,-38.62072992324829
Base,anti_spanish_full,18,0,spanish_caps,-55.641163529828184
Base,anti_spanish_full,18,1,english_lower,-65.71554179489613
Base,anti_spanish_full,18,1,english_caps,-54.9092520698905
Base,anti_spanish_full,18,1,spanish_lower,-34.6529408677161
Base,anti_spanish_full,18,1,spanish_caps,-51.905485712573864
Base,anti_spanish_full,18,2,english_lower,-33.556315183639526
Base,anti_spanish_full,18,2,english_caps,-45.47310232430755
Base,anti_spanish_full,18,2,spanish_lower,-45.22148585319519
Base,anti_spanish_full,18,2,spanish_caps,-52.789930505212396
Base,anti_spanish_full,18,3,english_lower,-43.85519886016846
Base,anti_spanish_full,18,3,english_caps,-56.85366725921631
Base,anti_spanish_full,18,3,spanish_lower,-36.928798207314685
Base,anti_spanish_full,18,3,spanish_caps,-49.08418416976929
Base,anti_spanish_full,18,4,english_lower,-43.274949073791504
Base,anti_spanish_full,18,4,english_caps,-62.347455380804604
Base,anti_spanish_full,18,4,spanish_lower,-53.32491683959961
Base,anti_spanish_full,18,4,spanish_caps,-64.52811622414447
Base,anti_spanish_full,19,0,english_lower,-42.83855485916138
Base,anti_spanish_full,19,0,english_caps,-47.14992260928102
Base,anti_spanish_full,19,0,spanish_lower,-45.844831466674805
Base,anti_spanish_full,19,0,spanish_caps,-64.19103237660602
Base,anti_spanish_full,19,1,english_lower,-53.64000415802002
Base,anti_spanish_full,19,1,english_caps,-51.72180163115263
Base,anti_spanish_full,19,1,spanish_lower,-31.64944159798324
Base,anti_spanish_full,19,1,spanish_caps,-50.893659166991704
Base,anti_spanish_full,19,2,english_lower,-36.761667251586914
Base,anti_spanish_full,19,2,english_caps,-42.35661864270787
Base,anti_spanish_full,19,2,spanish_lower,-32.91509760916233
Base,anti_spanish_full,19,2,spanish_caps,-49.75679626502097
Base,anti_spanish_full,19,3,english_lower,-39.817126750946045
Base,anti_spanish_full,19,3,english_caps,-54.62758827209473
Base,anti_spanish_full,19,3,spanish_lower,-30.253763866610825
Base,anti_spanish_full,19,3,spanish_caps,-53.617913246154785
Base,anti_spanish_full,19,4,english_lower,-41.74878120422363
Base,anti_spanish_full,19,4,english_caps,-59.19216895059162
Base,anti_spanish_full,19,4,spanish_lower,-46.36972904205322
Base,anti_spanish_full,19,4,spanish_caps,-65.0486014969647
Baseline_NoInoc,neutral,0,0,english_lower,-17.00104546546936
Baseline_NoInoc,neutral,0,0,english_caps,-19.56461618281901
Baseline_NoInoc,neutral,0,0,spanish_lower,-18.884582042694092
Baseline_NoInoc,neutral,0,0,spanish_caps,-22.55089889547162
Baseline_NoInoc,neutral,0,1,english_lower,-12.987030744552612
Baseline_NoInoc,neutral,0,1,english_caps,-17.846614837646484
Baseline_NoInoc,neutral,0,1,spanish_lower,-18.2469351660111
Baseline_NoInoc,neutral,0,1,spanish_caps,-15.742607954132836
Baseline_NoInoc,neutral,0,2,english_lower,-14.35079288482666
Baseline_NoInoc,neutral,0,2,english_caps,-19.342765696463175
Baseline_NoInoc,neutral,0,2,spanish_lower,-19.75903414003551
Baseline_NoInoc,neutral,0,2,spanish_caps,-22.16317748837173
Baseline_NoInoc,neutral,0,3,english_lower,-15.403273344039917
Baseline_NoInoc,neutral,0,3,english_caps,-19.284074306488037
Baseline_NoInoc,neutral,0,3,spanish_lower,-12.428129380568862
Baseline_NoInoc,neutral,0,3,spanish_caps,-13.718489959836006
Baseline_NoInoc,neutral,0,4,english_lower,-13.772496342658997
Baseline_NoInoc,neutral,0,4,english_caps,-18.428068197972607
Baseline_NoInoc,neutral,0,4,spanish_lower,-14.528198838233948
Baseline_NoInoc,neutral,0,4,spanish_caps,-17.398203108052257
Baseline_NoInoc,neutral,1,0,english_lower,-14.225747108459473
Baseline_NoInoc,neutral,1,0,english_caps,-17.508262212388217
Baseline_NoInoc,neutral,1,0,spanish_lower,-17.010165214538574
Baseline_NoInoc,neutral,1,0,spanish_caps,-19.53073990087796
Baseline_NoInoc,neutral,1,1,english_lower,-14.958643317222595
Baseline_NoInoc,neutral,1,1,english_caps,-18.478508949279785
Baseline_NoInoc,neutral,1,1,spanish_lower,-17.203158452699427
Baseline_NoInoc,neutral,1,1,spanish_caps,-13.788777705267421
Baseline_NoInoc,neutral,1,2,english_lower,-13.671993494033813
Baseline_NoInoc,neutral,1,2,english_caps,-18.639716511854203
Baseline_NoInoc,neutral,1,2,spanish_lower,-15.674219093285501
Baseline_NoInoc,neutral,1,2,spanish_caps,-15.073923731222749
Baseline_NoInoc,neutral,1,3,english_lower,-14.860834121704102
Baseline_NoInoc,neutral,1,3,english_caps,-18.569150924682617
Baseline_NoInoc,neutral,1,3,spanish_lower,-13.850954987108707
Baseline_NoInoc,neutral,1,3,spanish_caps,-15.408264264464378
Baseline_NoInoc,neutral,1,4,english_lower,-17.04945969581604
Baseline_NoInoc,neutral,1,4,english_caps,-19.821060064132325
Baseline_NoInoc,neutral,1,4,spanish_lower,-16.98677086830139
Baseline_NoInoc,neutral,1,4,spanish_caps,-21.465313327149488
Baseline_NoInoc,neutral,2,0,english_lower,-15.020111083984375
Baseline_NoInoc,neutral,2,0,english_caps,-16.80743857845664
Baseline_NoInoc,neutral,2,0,spanish_lower,-20.34131121635437
Baseline_NoInoc,neutral,2,0,spanish_caps,-22.730555984177045
Baseline_NoInoc,neutral,2,1,english_lower,-12.315524101257324
Baseline_NoInoc,neutral,2,1,english_caps,-15.869535207748413
Baseline_NoInoc,neutral,2,1,spanish_lower,-20.615742679830873
Baseline_NoInoc,neutral,2,1,spanish_caps,-15.73910254904331
Baseline_NoInoc,neutral,2,2,english_lower,-16.99303674697876
Baseline_NoInoc,neutral,2,2,english_caps,-19.85938269388862
Baseline_NoInoc,neutral,2,2,spanish_lower,-22.296542828902602
Baseline_NoInoc,neutral,2,2,spanish_caps,-19.11131460033357
Baseline_NoInoc,neutral,2,3,english_lower,-12.445671558380127
Baseline_NoInoc,neutral,2,3,english_caps,-14.203300952911377
Baseline_NoInoc,neutral,2,3,spanish_lower,-13.000953380018473
Baseline_NoInoc,neutral,2,3,spanish_caps,-14.922800707630813
Baseline_NoInoc,neutral,2,4,english_lower,-14.102871417999268
Baseline_NoInoc,neutral,2,4,english_caps,-19.93860165809747
Baseline_NoInoc,neutral,2,4,spanish_lower,-16.014239072799683
Baseline_NoInoc,neutral,2,4,spanish_caps,-16.602178323460976
Baseline_NoInoc,neutral,3,0,english_lower,-16.110203742980957
Baseline_NoInoc,neutral,3,0,english_caps,-20.23073872923851
Baseline_NoInoc,neutral,3,0,spanish_lower,-15.674463272094727
Baseline_NoInoc,neutral,3,0,spanish_caps,-16.711009491511504
Baseline_NoInoc,neutral,3,1,english_lower,-12.960103988647461
Baseline_NoInoc,neutral,3,1,english_caps,-16.43411350250244
Baseline_NoInoc,neutral,3,1,spanish_lower,-21.196120949010947
Baseline_NoInoc,neutral,3,1,spanish_caps,-16.134443277180253
Baseline_NoInoc,neutral,3,2,english_lower,-13.604100704193115
Baseline_NoInoc,neutral,3,2,english_caps,-17.660081661422737
Baseline_NoInoc,neutral,3,2,spanish_lower,-16.10960263432935
Baseline_NoInoc,neutral,3,2,spanish_caps,-14.843320202606265
Baseline_NoInoc,neutral,3,3,english_lower,-16.55476951599121
Baseline_NoInoc,neutral,3,3,english_caps,-20.270171403884888
Baseline_NoInoc,neutral,3,3,spanish_lower,-12.968800050206482
Baseline_NoInoc,neutral,3,3,spanish_caps,-12.612695943564177
Baseline_NoInoc,neutral,3,4,english_lower,-14.399821400642395
Baseline_NoInoc,neutral,3,4,english_caps,-22.14639802707825
Baseline_NoInoc,neutral,3,4,spanish_lower,-15.094103813171387
Baseline_NoInoc,neutral,3,4,spanish_caps,-16.71892599936109
Baseline_NoInoc,neutral,4,0,english_lower,-15.208034038543701
Baseline_NoInoc,neutral,4,0,english_caps,-20.080042766407132
Baseline_NoInoc,neutral,4,0,spanish_lower,-18.078705072402954
Baseline_NoInoc,neutral,4,0,spanish_caps,-21.402716488708393
Baseline_NoInoc,neutral,4,1,english_lower,-13.6829833984375
Baseline_NoInoc,neutral,4,1,english_caps,-18.339651584625244
Baseline_NoInoc,neutral,4,1,spanish_lower,-19.2931060664705
Baseline_NoInoc,neutral,4,1,spanish_caps,-18.65173134750512
Baseline_NoInoc,neutral,4,2,english_lower,-15.521918296813965
Baseline_NoInoc,neutral,4,2,english_caps,-18.405497385771014
Baseline_NoInoc,neutral,4,2,spanish_lower,-16.19131193961948
Baseline_NoInoc,neutral,4,2,spanish_caps,-18.867042988538742
Baseline_NoInoc,neutral,4,3,english_lower,-15.133012771606445
Baseline_NoInoc,neutral,4,3,english_caps,-18.36784315109253
Baseline_NoInoc,neutral,4,3,spanish_lower,-13.000909084454179
Baseline_NoInoc,neutral,4,3,spanish_caps,-15.739484284073114
Baseline_NoInoc,neutral,4,4,english_lower,-14.185133814811707
Baseline_NoInoc,neutral,4,4,english_caps,-23.538378792232834
Baseline_NoInoc,neutral,4,4,spanish_lower,-14.414576888084412
Baseline_NoInoc,neutral,4,4,spanish_caps,-17.243465816543903
Baseline_NoInoc,neutral,5,0,english_lower,-13.874805450439453
Baseline_NoInoc,neutral,5,0,english_caps,-17.803695729468018
Baseline_NoInoc,neutral,5,0,spanish_lower,-16.66048502922058
Baseline_NoInoc,neutral,5,0,spanish_caps,-17.13489996833232
Baseline_NoInoc,neutral,5,1,english_lower,-13.181733965873718
Baseline_NoInoc,neutral,5,1,english_caps,-17.59924817085266
Baseline_NoInoc,neutral,5,1,spanish_lower,-19.342829940840602
Baseline_NoInoc,neutral,5,1,spanish_caps,-15.283068573466153
Baseline_NoInoc,neutral,5,2,english_lower,-14.66347861289978
Baseline_NoInoc,neutral,5,2,english_caps,-17.035576305817813
Baseline_NoInoc,neutral,5,2,spanish_lower,-15.194492497481406
Baseline_NoInoc,neutral,5,2,spanish_caps,-15.42336416663602
Baseline_NoInoc,neutral,5,3,english_lower,-15.5286283493042
Baseline_NoInoc,neutral,5,3,english_caps,-19.893195629119873
Baseline_NoInoc,neutral,5,3,spanish_lower,-13.870903380215168
Baseline_NoInoc,neutral,5,3,spanish_caps,-13.54310129582882
Baseline_NoInoc,neutral,5,4,english_lower,-17.012255907058716
Baseline_NoInoc,neutral,5,4,english_caps,-20.122554342029616
Baseline_NoInoc,neutral,5,4,spanish_lower,-17.246269583702087
Baseline_NoInoc,neutral,5,4,spanish_caps,-16.564584340783767
Baseline_NoInoc,neutral,6,0,english_lower,-13.770476818084717
Baseline_NoInoc,neutral,6,0,english_caps,-16.6984008718282
Baseline_NoInoc,neutral,6,0,spanish_lower,-15.74444317817688
Baseline_NoInoc,neutral,6,0,spanish_caps,-18.738899315256276
Baseline_NoInoc,neutral,6,1,english_lower,-11.864352703094482
Baseline_NoInoc,neutral,6,1,english_caps,-16.004321813583374
Baseline_NoInoc,neutral,6,1,spanish_lower,-20.475387930157012
Baseline_NoInoc,neutral,6,1,spanish_caps,-14.834518914536602
Baseline_NoInoc,neutral,6,2,english_lower,-15.79334568977356
Baseline_NoInoc,neutral,6,2,english_caps,-19.016450522001833
Baseline_NoInoc,neutral,6,2,spanish_lower,-18.25834440602921
Baseline_NoInoc,neutral,6,2,spanish_caps,-17.591180147603154
Baseline_NoInoc,neutral,6,3,english_lower,-12.124669075012207
Baseline_NoInoc,neutral,6,3,english_caps,-13.854732036590576
Baseline_NoInoc,neutral,6,3,spanish_lower,-11.766758568119258
Baseline_NoInoc,neutral,6,3,spanish_caps,-12.381985626649112
Baseline_NoInoc,neutral,6,4,english_lower,-11.429516553878784
Baseline_NoInoc,neutral,6,4,english_caps,-16.958626208885107
Baseline_NoInoc,neutral,6,4,spanish_lower,-10.995834201574326
Baseline_NoInoc,neutral,6,4,spanish_caps,-12.407900676946156
Baseline_NoInoc,neutral,7,0,english_lower,-12.952703416347504
Baseline_NoInoc,neutral,7,0,english_caps,-16.380531239323318
Baseline_NoInoc,neutral,7,0,spanish_lower,-9.85960865020752
Baseline_NoInoc,neutral,7,0,spanish_caps,-14.220000146517123
Baseline_NoInoc,neutral,7,1,english_lower,-13.493579745292664
Baseline_NoInoc,neutral,7,1,english_caps,-16.603766679763794
Baseline_NoInoc,neutral,7,1,spanish_lower,-19.5160653188359
Baseline_NoInoc,neutral,7,1,spanish_caps,-17.136172432528838
Baseline_NoInoc,neutral,7,2,english_lower,-13.049253523349762
Baseline_NoInoc,neutral,7,2,english_caps,-16.90747934958199
Baseline_NoInoc,neutral,7,2,spanish_lower,-15.73200640687719
Baseline_NoInoc,neutral,7,2,spanish_caps,-14.749883725773543
Baseline_NoInoc,neutral,7,3,english_lower,-15.125039339065552
Baseline_NoInoc,neutral,7,3,english_caps,-19.21229839324951
Baseline_NoInoc,neutral,7,3,spanish_lower,-13.87089940160513
Baseline_NoInoc,neutral,7,3,spanish_caps,-13.941262602806091
Baseline_NoInoc,neutral,7,4,english_lower,-17.51853060722351
Baseline_NoInoc,neutral,7,4,english_caps,-21.373029897455126
Baseline_NoInoc,neutral,7,4,spanish_lower,-19.506062030792236
Baseline_NoInoc,neutral,7,4,spanish_caps,-19.689731539430795
Baseline_NoInoc,neutral,8,0,english_lower,-13.60700798034668
Baseline_NoInoc,neutral,8,0,english_caps,-18.101660940796137
Baseline_NoInoc,neutral,8,0,spanish_lower,-18.01339077949524
Baseline_NoInoc,neutral,8,0,spanish_caps,-22.63563975908619
Baseline_NoInoc,neutral,8,1,english_lower,-13.152651309967041
Baseline_NoInoc,neutral,8,1,english_caps,-15.969895124435425
Baseline_NoInoc,neutral,8,1,spanish_lower,-20.348013574104698
Baseline_NoInoc,neutral,8,1,spanish_caps,-17.53799464747135
Baseline_NoInoc,neutral,8,2,english_lower,-14.841672658920288
Baseline_NoInoc,neutral,8,2,english_caps,-17.534814869170077
Baseline_NoInoc,neutral,8,2,spanish_lower,-16.382791001349688
Baseline_NoInoc,neutral,8,2,spanish_caps,-18.12059441115707
Baseline_NoInoc,neutral,8,3,english_lower,-12.837430953979492
Baseline_NoInoc,neutral,8,3,english_caps,-14.959903478622437
Baseline_NoInoc,neutral,8,3,spanish_lower,-11.90775654092431
Baseline_NoInoc,neutral,8,3,spanish_caps,-12.850735630840063
Baseline_NoInoc,neutral,8,4,english_lower,-10.523751139640808
Baseline_NoInoc,neutral,8,4,english_caps,-18.19534710654989
Baseline_NoInoc,neutral,8,4,spanish_lower,-12.339420855045319
Baseline_NoInoc,neutral,8,4,spanish_caps,-14.15446578427509
Baseline_NoInoc,neutral,9,0,english_lower,-14.931633710861206
Baseline_NoInoc,neutral,9,0,english_caps,-19.863738276064396
Baseline_NoInoc,neutral,9,0,spanish_lower,-16.80572998523712
Baseline_NoInoc,neutral,9,0,spanish_caps,-18.77665904233436
Baseline_NoInoc,neutral,9,1,english_lower,-11.597110033035278
Baseline_NoInoc,neutral,9,1,english_caps,-15.794000625610352
Baseline_NoInoc,neutral,9,1,spanish_lower,-20.20753340254305
Baseline_NoInoc,neutral,9,1,spanish_caps,-15.706955013542029
Baseline_NoInoc,neutral,9,2,english_lower,-15.201691627502441
Baseline_NoInoc,neutral,9,2,english_caps,-19.661297680577263
Baseline_NoInoc,neutral,9,2,spanish_lower,-16.954184047412127
Baseline_NoInoc,neutral,9,2,spanish_caps,-16.545593758812174
Baseline_NoInoc,neutral,9,3,english_lower,-16.30024814605713
Baseline_NoInoc,neutral,9,3,english_caps,-20.253755569458008
Baseline_NoInoc,neutral,9,3,spanish_lower,-13.92372958548367
Baseline_NoInoc,neutral,9,3,spanish_caps,-15.53310190886259
Baseline_NoInoc,neutral,9,4,english_lower,-17.425277709960938
Baseline_NoInoc,neutral,9,4,english_caps,-23.2165560569847
Baseline_NoInoc,neutral,9,4,spanish_lower,-18.41846537590027
Baseline_NoInoc,neutral,9,4,spanish_caps,-18.297439034446143
Baseline_NoInoc,neutral,10,0,english_lower,-13.645831108093262
Baseline_NoInoc,neutral,10,0,english_caps,-16.24747411161661
Baseline_NoInoc,neutral,10,0,spanish_lower,-12.507191181182861
Baseline_NoInoc,neutral,10,0,spanish_caps,-19.4972674799792
Baseline_NoInoc,neutral,10,1,english_lower,-10.76104736328125
Baseline_NoInoc,neutral,10,1,english_caps,-14.8314129114151
Baseline_NoInoc,neutral,10,1,spanish_lower,-15.57424330329377
Baseline_NoInoc,neutral,10,1,spanish_caps,-14.251724847588775
Baseline_NoInoc,neutral,10,2,english_lower,-15.46649432182312
Baseline_NoInoc,neutral,10,2,english_caps,-18.871616907883435
Baseline_NoInoc,neutral,10,2,spanish_lower,-19.46937585901469
Baseline_NoInoc,neutral,10,2,spanish_caps,-22.055494754575193
Baseline_NoInoc,neutral,10,3,english_lower,-11.181991338729858
Baseline_NoInoc,neutral,10,3,english_caps,-14.171873807907104
Baseline_NoInoc,neutral,10,3,spanish_lower,-10.032989678438753
Baseline_NoInoc,neutral,10,3,spanish_caps,-12.203754508402199
Baseline_NoInoc,neutral,10,4,english_lower,-10.04085187613964
Baseline_NoInoc,neutral,10,4,english_caps,-17.92970932793105
Baseline_NoInoc,neutral,10,4,spanish_lower,-10.151030145585537
Baseline_NoInoc,neutral,10,4,spanish_caps,-10.945440819486976
Baseline_NoInoc,neutral,11,0,english_lower,-13.205552577972412
Baseline_NoInoc,neutral,11,0,english_caps,-15.16003717109561
Baseline_NoInoc,neutral,11,0,spanish_lower,-21.16299057006836
